ym,tavg_m,dtr_m,hot_days_m,vhot_days_m,heat_deg_m,hot_streak3_m,hot_streak_max_m,trop_nights_m,night_heat_deg_m,germ_block_days_m,cold_days_m,vcold_days_m,frost_deg_m,sun_hours_m,sun_ratio_m,dark_days_m,rad_mj_m,rain_sum_m,wet_days_m,wet_streak_max_m,humid_hot_days_m,rh_m,hot_days_lowland,hot_days_upland,hot_days_spread,vhot_days_lowland,vhot_days_upland,vhot_days_spread,heat_deg_lowland,heat_deg_upland,heat_deg_spread,trop_nights_lowland,trop_nights_upland,trop_nights_spread,germ_block_days_lowland,germ_block_days_upland,germ_block_days_spread,tavg_w,dtr_w,hot_days_w,vhot_days_w,heat_deg_w,hot_streak3_w,hot_streak_max_w,trop_nights_w,night_heat_deg_w,germ_block_days_w,cold_days_w,vcold_days_w,frost_deg_w,sun_hours_w,sun_ratio_w,dark_days_w,rad_mj_w,rain_sum_w,wet_days_w,wet_streak_max_w,humid_hot_days_w,rh_w,germ_block_days_m_l2,hot_days_m_l1,hot_days_m_l2,vhot_days_m_l1,heat_deg_m_l1,hot_streak3_m_l1,hot_streak_max_m_l1,trop_nights_m_l1,night_heat_deg_m_l1,cold_days_m_l1,vcold_days_m_l1,frost_deg_m_l1,sun_hours_m_l0,sun_hours_m_l1,sun_ratio_m_l0,sun_ratio_m_l1,dark_days_m_l1,rad_mj_m_l1,rain_sum_m_l1,wet_days_m_l1,wet_streak_max_m_l1,humid_hot_days_m_l1,rh_m_l1,tavg_m_l0,tavg_m_l1,dtr_m_l1,germ_block_days_w_l2,hot_days_w_l1,hot_days_w_l2,vhot_days_w_l1,heat_deg_w_l1,hot_streak3_w_l1,hot_streak_max_w_l1,trop_nights_w_l1,night_heat_deg_w_l1,cold_days_w_l1,vcold_days_w_l1,frost_deg_w_l1,sun_hours_w_l0,sun_hours_w_l1,sun_ratio_w_l0,sun_ratio_w_l1,dark_days_w_l1,rad_mj_w_l1,rain_sum_w_l1,wet_days_w_l1,wet_streak_max_w_l1,humid_hot_days_w_l1,rh_w_l1,tavg_w_l0,tavg_w_l1,dtr_w_l1,hot_days_lowland_l1,hot_days_upland_l1,hot_days_spread_l1,vhot_days_lowland_l1,vhot_days_upland_l1,vhot_days_spread_l1,heat_deg_lowland_l1,heat_deg_upland_l1,heat_deg_spread_l1,trop_nights_lowland_l1,trop_nights_upland_l1,trop_nights_spread_l1,germ_block_days_lowland_l2,germ_block_days_upland_l2,germ_block_days_spread_l2
2017-09,20.200485312899104,11.119259259259259,0.5555555555555556,0.0,0.24444444444444435,0.0,0.5555555555555556,0.1111111111111111,0.05555555555555555,0.0,0.0,0.0,0.0,206.0111111111111,0.5536294281022356,5.111111111111111,157.0188888888889,111.02222222222221,4.0,1.8888888888888888,8.666666666666666,78.6018135376756,0.7142857142857143,0.0,0.7142857142857143,0.0,0.0,0.0,0.31428571428571417,0.0,0.31428571428571417,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,20.499237903656308,10.478486942522002,0.33182062370539717,0.0,0.18227442234717522,0.0,0.33182062370539717,0.006508923230440661,0.0032544616152203306,0.0,0.0,0.0,0.0,210.16032444427594,0.5647291265579767,4.850249445375733,85.05575147787938,105.64533299715653,3.659813927221613,1.6587677427523355,7.196432456123785,76.47694391456677,26.11111111111111,18.444444444444443,20.88888888888889,6.777777777777778,44.0,16.22222222222222,8.444444444444445,24.0,70.5888888888889,0.0,0.0,0.0,206.0111111111111,193.75555555555556,0.5536294281022356,0.4636970077584281,9.333333333333334,174.2488888888889,212.63333333333333,11.777777777777779,4.555555555555555,16.444444444444443,81.41600955794505,20.200485312899104,25.430047789725208,8.786021505376345,25.772335274128633,17.930414362489085,22.159171887172082,6.827856692860454,43.15569863345368,15.789064560230273,8.034104262043723,24.372359156399256,72.97802078573197,0.0,0.0,0.0,210.16032444427594,193.41963465912374,0.5647291265579767,0.46275572583778946,9.509913179793967,91.34872529147498,200.6340978608352,10.56994285372931,3.9113185853269883,14.72285563899607,80.19653842532156,20.499237903656308,25.482794123708885,8.637072499214387,19.428571428571427,12.0,7.428571428571427,7.428571428571429,3.0,4.428571428571429,46.6,21.9,24.700000000000003,25.142857142857142,17.0,8.142857142857142,28.285714285714285,14.0,14.285714285714285
2017-10,14.87025089605735,10.79605734767025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,1.788888888888889,173.65555555555557,0.4961937023319039,9.222222222222221,121.67,54.666666666666664,5.888888888888889,2.0,2.888888888888889,77.57168458781362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.32826320884183,10.149526241784343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8591341116868486,0.0,1.3586243229555741,179.57335013165246,0.5132061301420947,8.403282858960317,69.11633488111282,54.32896870624169,5.503338227368072,2.0,2.8406519706743096,74.70048708325602,19.333333333333332,0.5555555555555556,18.444444444444443,0.0,0.24444444444444435,0.0,0.5555555555555556,0.1111111111111111,0.05555555555555555,0.0,0.0,0.0,173.65555555555557,206.0111111111111,0.4961937023319039,0.5536294281022356,5.111111111111111,157.0188888888889,111.02222222222221,4.0,1.8888888888888888,8.666666666666666,78.6018135376756,14.87025089605735,20.200485312899104,11.119259259259259,19.090496336710775,0.33182062370539717,17.930414362489085,0.0,0.18227442234717522,0.0,0.33182062370539717,0.006508923230440661,0.0032544616152203306,0.0,0.0,0.0,179.57335013165246,210.16032444427594,0.5132061301420947,0.5647291265579767,4.850249445375733,85.05575147787938,105.64533299715653,3.659813927221613,1.6587677427523355,7.196432456123785,76.47694391456677,15.32826320884183,20.499237903656308,10.478486942522002,0.7142857142857143,0.0,0.7142857142857143,0.0,0.0,0.0,0.31428571428571417,0.0,0.31428571428571417,0.14285714285714285,0.0,0.14285714285714285,21.142857142857142,9.0,12.142857142857142
2017-11,6.3324137931034485,12.452809706257984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.1111111111111112,35.3,192.2,0.6211273637487675,4.777777777777778,101.50333333333333,8.855555555555556,2.888888888888889,2.2222222222222223,0.0,68.99962962962962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.659090754456814,11.570818002521355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.066783227150028,0.40912898120015784,25.0107338834503,199.3830010952189,0.6448926111914058,3.6835902450291957,55.50656291021447,11.372082829023375,2.8948855915250036,2.334625763519867,0.0,67.79370692241405,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,1.788888888888889,192.2,173.65555555555557,0.6211273637487675,0.4961937023319039,9.222222222222221,121.67,54.666666666666664,5.888888888888889,2.0,2.888888888888889,77.57168458781362,6.3324137931034485,14.87025089605735,10.79605734767025,0.0,0.0,0.33182062370539717,0.0,0.0,0.0,0.0,0.0,0.0,0.8591341116868486,0.0,1.3586243229555741,199.3830010952189,179.57335013165246,0.6448926111914058,0.5132061301420947,8.403282858960317,69.11633488111282,54.32896870624169,5.503338227368072,2.0,2.8406519706743096,74.70048708325602,6.659090754456814,15.32826320884183,10.149526241784343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12,-0.13865392273994426,9.717299880525687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.666666666666668,15.11111111111111,152.2111111111111,152.27777777777777,0.5007563341992384,9.666666666666666,78.31444444444445,37.17777777777778,5.555555555555555,1.6666666666666667,0.0,69.15237886632151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3306395080514292,9.314147557354183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.416451512403988,13.362214435591751,132.22858362501862,165.3832581321419,0.5451094694655799,8.661900591046681,53.77981343878103,38.907114284423166,5.962016968347845,1.673351957229646,0.0,66.83168248593825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.1111111111111112,35.3,152.27777777777777,192.2,0.5007563341992384,0.6211273637487675,4.777777777777778,101.50333333333333,8.855555555555556,2.888888888888889,2.2222222222222223,0.0,68.99962962962962,-0.13865392273994426,6.3324137931034485,12.452809706257984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.066783227150028,0.40912898120015784,25.0107338834503,165.3832581321419,199.3830010952189,0.5451094694655799,0.6448926111914058,3.6835902450291957,55.50656291021447,11.372082829023375,2.8948855915250036,2.334625763519867,0.0,67.79370692241405,0.3306395080514292,6.659090754456814,11.570818002521355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01,-2.362652329749104,9.391397849462367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.22222222222222,17.77777777777778,212.0222222222222,166.74444444444444,0.5342875736108424,9.11111111111111,77.07666666666667,35.922222222222224,6.555555555555555,3.7777777777777777,0.0,70.67579450418161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9798391121536163,8.898025802531555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.175993657419255,15.886093188529056,194.0020472170643,176.3316730985083,0.5656370258524435,8.009981040699532,74.21795708684758,31.610997852907726,6.740555911095177,3.744241706978289,0.0,68.44615696793147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.666666666666668,15.11111111111111,152.2111111111111,166.74444444444444,152.27777777777777,0.5342875736108424,0.5007563341992384,9.666666666666666,78.31444444444445,37.17777777777778,5.555555555555555,1.6666666666666667,0.0,69.15237886632151,-2.362652329749104,-0.13865392273994426,9.717299880525687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.416451512403988,13.362214435591751,132.22858362501862,176.3316730985083,165.3832581321419,0.5656370258524435,0.5451094694655799,8.661900591046681,53.77981343878103,38.907114284423166,5.962016968347845,1.673351957229646,0.0,66.83168248593825,-1.9798391121536163,0.3306395080514292,9.314147557354183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02,-0.6678424456202233,11.497619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.88888888888889,16.11111111111111,175.17777777777778,179.2,0.5872219166642781,3.4444444444444446,94.76555555555555,28.78888888888889,3.3333333333333335,1.5555555555555556,0.0,60.44526748971194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15969126634178826,10.949039810308463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.648406947432644,13.968343473519091,152.93970046824796,190.56069150077775,0.6247369584459148,2.7571201085154016,92.57330893235272,26.68051444919548,2.2472862750118465,1.470796484209967,0.0,56.744545100240074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.22222222222222,17.77777777777778,212.0222222222222,179.2,166.74444444444444,0.5872219166642781,0.5342875736108424,9.11111111111111,77.07666666666667,35.922222222222224,6.555555555555555,3.7777777777777777,0.0,70.67579450418161,-0.6678424456202233,-2.362652329749104,9.391397849462367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.175993657419255,15.886093188529056,194.0020472170643,190.56069150077775,176.3316730985083,0.6247369584459148,0.5656370258524435,8.009981040699532,74.21795708684758,31.610997852907726,6.740555911095177,3.744241706978289,0.0,68.44615696793147,-0.15969126634178826,-1.9798391121536163,8.898025802531555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03,7.953046594982079,12.637992831541219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.88888888888889,0.4444444444444444,21.666666666666668,202.25555555555556,0.5449517021557048,8.666666666666666,129.03222222222223,99.46666666666667,8.444444444444445,2.2222222222222223,0.0,74.2573476702509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.246392310432386,11.972379945781864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1065570800896785,0.7526311723920982,14.427099276373895,204.00676715268727,0.549744392912857,8.43042717481552,115.23892907796007,99.24343306341632,8.328532174429693,2.00514399892168,0.0,73.44726555446027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.88888888888889,16.11111111111111,175.17777777777778,202.25555555555556,179.2,0.5449517021557048,0.5872219166642781,3.4444444444444446,94.76555555555555,28.78888888888889,3.3333333333333335,1.5555555555555556,0.0,60.44526748971194,7.953046594982079,-0.6678424456202233,11.497619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.648406947432644,13.968343473519091,152.93970046824796,204.00676715268727,190.56069150077775,0.549744392912857,0.6247369584459148,2.7571201085154016,92.57330893235272,26.68051444919548,2.2472862750118465,1.470796484209967,0.0,56.744545100240074,8.246392310432386,-0.15969126634178826,10.949039810308463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04,12.97037037037037,12.78111111111111,0.2222222222222222,0.0,0.08888888888888896,0.0,0.2222222222222222,0.0,0.0,0.0,1.1111111111111112,0.0,1.2000000000000002,216.76666666666665,0.551568274484556,7.888888888888889,149.28666666666666,133.89999999999998,8.88888888888889,3.5555555555555554,0.2222222222222222,69.69254150702426,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.02857142857142847,0.0,0.02857142857142847,0.0,0.0,0.0,0.0,0.0,0.0,13.100325009499892,11.83862445027276,0.3085715468299471,0.0,0.06307266887558041,0.0,0.3085715468299471,0.0,0.0,0.0,0.6294441744653897,0.0,0.4153993899951229,220.41734109295936,0.5606313861154651,7.998041400269137,124.94714126437854,130.9296516722514,9.034538063280463,3.698907036625774,0.206842856035882,69.20125080019221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.88888888888889,0.4444444444444444,21.666666666666668,216.76666666666665,202.25555555555556,0.551568274484556,0.5449517021557048,8.666666666666666,129.03222222222223,99.46666666666667,8.444444444444445,2.2222222222222223,0.0,74.2573476702509,12.97037037037037,7.953046594982079,12.637992831541219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1065570800896785,0.7526311723920982,14.427099276373895,220.41734109295936,204.00676715268727,0.5606313861154651,0.549744392912857,8.43042717481552,115.23892907796007,99.24343306341632,8.328532174429693,2.00514399892168,0.0,73.44726555446027,13.100325009499892,8.246392310432386,11.972379945781864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05,17.940143369175626,11.315770609318996,0.4444444444444444,0.0,0.17777777777777792,0.0,0.4444444444444444,1.8888888888888888,4.544444444444443,0.5555555555555556,0.0,0.0,0.0,201.74444444444444,0.4632092570875085,8.11111111111111,158.33333333333334,103.94444444444444,8.666666666666666,2.111111111111111,2.7777777777777777,74.44551971326165,0.5714285714285714,0.0,0.5714285714285714,0.0,0.0,0.0,0.2285714285714288,0.0,0.2285714285714288,2.0,1.0,1.0,0.7142857142857143,0.0,0.7142857142857143,18.145292504274344,10.558944525177573,0.507266799362765,0.0,0.2771773615795752,0.0,0.507266799362765,1.9426520597679877,4.638547306662517,0.3710628798679036,0.0,0.0,0.0,205.02982788470513,0.47039537013774424,7.866211620915088,118.25236023113274,119.00686327700102,8.8744722082486,2.000978758843641,2.5382195179676867,73.64671057345323,0.0,0.2222222222222222,0.0,0.0,0.08888888888888896,0.0,0.2222222222222222,0.0,0.0,1.1111111111111112,0.0,1.2000000000000002,201.74444444444444,216.76666666666665,0.4632092570875085,0.551568274484556,7.888888888888889,149.28666666666666,133.89999999999998,8.88888888888889,3.5555555555555554,0.2222222222222222,69.69254150702426,17.940143369175626,12.97037037037037,12.78111111111111,0.0,0.3085715468299471,0.0,0.0,0.06307266887558041,0.0,0.3085715468299471,0.0,0.0,0.6294441744653897,0.0,0.4153993899951229,205.02982788470513,220.41734109295936,0.47039537013774424,0.5606313861154651,7.998041400269137,124.94714126437854,130.9296516722514,9.034538063280463,3.698907036625774,0.206842856035882,69.20125080019221,18.145292504274344,13.100325009499892,11.83862445027276,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.02857142857142847,0.0,0.02857142857142847,0.0,0.0,0.0,0.0,0.0,0.0
2018-06,22.17487867177522,10.788518518518519,7.111111111111111,1.2222222222222223,10.488888888888887,3.888888888888889,3.111111111111111,4.444444444444445,6.966666666666668,1.4444444444444444,0.0,0.0,0.0,212.9888888888889,0.4883995958586106,5.333333333333333,166.00555555555556,163.97777777777776,6.111111111111111,3.5555555555555554,8.444444444444445,75.3904853128991,7.0,3.0,4.0,1.2857142857142858,0.0,1.2857142857142858,10.685714285714283,4.199999999999999,6.485714285714284,5.142857142857143,2.0,3.1428571428571432,1.8571428571428572,0.0,1.8571428571428572,22.34874149513838,10.337040584941848,6.827846991091057,1.0118031024833594,10.664392347696335,4.077957316242068,2.8299173120267986,4.892933701903111,6.665126253960699,1.4339654991976256,0.0,0.0,0.0,217.33444977585452,0.49802768336752545,5.511648738650032,112.3624155045127,163.9266384149377,6.543840472327775,3.2127871276206474,7.557366651354611,74.46386662740318,0.0,0.4444444444444444,0.2222222222222222,0.0,0.17777777777777792,0.0,0.4444444444444444,1.8888888888888888,4.544444444444443,0.0,0.0,0.0,212.9888888888889,201.74444444444444,0.4883995958586106,0.4632092570875085,8.11111111111111,158.33333333333334,103.94444444444444,8.666666666666666,2.111111111111111,2.7777777777777777,74.44551971326165,22.17487867177522,17.940143369175626,11.315770609318996,0.0,0.507266799362765,0.3085715468299471,0.0,0.2771773615795752,0.0,0.507266799362765,1.9426520597679877,4.638547306662517,0.0,0.0,0.0,217.33444977585452,205.02982788470513,0.49802768336752545,0.47039537013774424,7.866211620915088,118.25236023113274,119.00686327700102,8.8744722082486,2.000978758843641,2.5382195179676867,73.64671057345323,22.34874149513838,18.145292504274344,10.558944525177573,0.5714285714285714,0.0,0.5714285714285714,0.0,0.0,0.0,0.2285714285714288,0.0,0.2285714285714288,2.0,1.0,1.0,0.0,0.0,0.0
2018-07,26.982437275985664,9.463440860215053,22.88888888888889,16.22222222222222,90.99999999999999,21.555555555555557,21.555555555555557,28.0,88.9,23.666666666666668,0.0,0.0,0.0,252.95555555555555,0.5703370931874007,6.111111111111111,179.69555555555556,170.92222222222222,4.777777777777778,2.111111111111111,10.555555555555555,78.5663082437276,23.285714285714285,21.0,2.2857142857142847,16.142857142857142,13.0,3.1428571428571423,92.02857142857142,71.29999999999998,20.728571428571442,29.142857142857142,22.0,7.142857142857142,24.142857142857142,21.0,3.1428571428571423,27.133358336248985,9.023355735112917,22.568819964456196,15.8558318910993,91.04102678118147,21.461413499310545,21.461413499310545,28.102942039241814,97.65968060910623,23.49848165943751,0.0,0.0,0.0,254.7765492708035,0.5741633693333745,5.892563369861432,112.0929986057989,177.69120128034717,4.989866140497609,2.0759300076225875,10.054108023279811,77.34013277203185,0.5555555555555556,7.111111111111111,0.4444444444444444,1.2222222222222223,10.488888888888887,3.888888888888889,3.111111111111111,4.444444444444445,6.966666666666668,0.0,0.0,0.0,252.95555555555555,212.9888888888889,0.5703370931874007,0.4883995958586106,5.333333333333333,166.00555555555556,163.97777777777776,6.111111111111111,3.5555555555555554,8.444444444444445,75.3904853128991,26.982437275985664,22.17487867177522,10.788518518518519,0.3710628798679036,6.827846991091057,0.507266799362765,1.0118031024833594,10.664392347696335,4.077957316242068,2.8299173120267986,4.892933701903111,6.665126253960699,0.0,0.0,0.0,254.7765492708035,217.33444977585452,0.5741633693333745,0.49802768336752545,5.511648738650032,112.3624155045127,163.9266384149377,6.543840472327775,3.2127871276206474,7.557366651354611,74.46386662740318,27.133358336248985,22.34874149513838,10.337040584941848,7.0,3.0,4.0,1.2857142857142858,0.0,1.2857142857142858,10.685714285714283,4.199999999999999,6.485714285714284,5.142857142857143,2.0,3.1428571428571432,0.7142857142857143,0.0,0.7142857142857143
2018-08,27.4415770609319,9.536559139784947,24.333333333333332,17.666666666666668,106.13333333333333,22.77777777777778,20.555555555555557,28.444444444444443,102.98888888888888,25.333333333333332,0.0,0.0,0.0,227.06666666666666,0.5430987705853869,7.666666666666667,156.22666666666666,396.79999999999995,8.88888888888889,3.888888888888889,9.333333333333334,76.6720430107527,24.857142857142858,21.0,3.8571428571428577,18.714285714285715,12.0,6.714285714285715,111.42857142857143,69.3,42.12857142857143,29.857142857142858,21.0,8.857142857142858,26.142857142857142,21.0,5.142857142857142,27.47295276595478,9.165366495666314,23.871703108947674,16.530381828303206,101.80663807676524,21.90358301804289,19.19479747619785,28.72156837575925,108.26318094831034,25.17470582223519,0.0,0.0,0.0,231.8150787613192,0.5542924109686943,7.702296242033462,97.50836079139519,453.3236094743022,8.658447681393243,3.212708448964598,10.164929209551673,76.73204529565437,1.4444444444444444,22.88888888888889,7.111111111111111,16.22222222222222,90.99999999999999,21.555555555555557,21.555555555555557,28.0,88.9,0.0,0.0,0.0,227.06666666666666,252.95555555555555,0.5430987705853869,0.5703370931874007,6.111111111111111,179.69555555555556,170.92222222222222,4.777777777777778,2.111111111111111,10.555555555555555,78.5663082437276,27.4415770609319,26.982437275985664,9.463440860215053,1.4339654991976256,22.568819964456196,6.827846991091057,15.8558318910993,91.04102678118147,21.461413499310545,21.461413499310545,28.102942039241814,97.65968060910623,0.0,0.0,0.0,231.8150787613192,254.7765492708035,0.5542924109686943,0.5741633693333745,5.892563369861432,112.0929986057989,177.69120128034717,4.989866140497609,2.0759300076225875,10.054108023279811,77.34013277203185,27.47295276595478,27.133358336248985,9.023355735112917,23.285714285714285,21.0,2.2857142857142847,16.142857142857142,13.0,3.1428571428571423,92.02857142857142,71.29999999999998,20.728571428571442,29.142857142857142,22.0,7.142857142857142,1.8571428571428572,0.0,1.8571428571428572
2018-09,20.466719576719576,9.813703703703704,1.0,0.0,0.8222222222222224,0.0,0.5555555555555556,5.333333333333333,5.422222222222222,1.0,0.0,0.0,0.0,169.2111111111111,0.4543424599278834,11.11111111111111,123.1222222222222,106.19999999999999,7.444444444444445,2.5555555555555554,8.0,78.83396825396825,1.2857142857142858,0.0,1.2857142857142858,0.0,0.0,0.0,1.0571428571428574,0.0,1.0571428571428574,6.428571428571429,0.0,6.428571428571429,1.2857142857142858,0.0,1.2857142857142858,20.7927217634815,9.16056809151741,1.0808923003032629,0.0,0.6612947534907959,0.0,0.5409692423862703,5.7746988038407405,6.1478325528103674,1.0889142180936895,0.0,0.0,0.0,176.42568582754598,0.4736444633289636,10.550829896582409,79.3560216638891,92.84544254976639,6.753272757747261,2.4372425198764702,5.721492350856661,76.51079378907403,23.666666666666668,24.333333333333332,22.88888888888889,17.666666666666668,106.13333333333333,22.77777777777778,20.555555555555557,28.444444444444443,102.98888888888888,0.0,0.0,0.0,169.2111111111111,227.06666666666666,0.4543424599278834,0.5430987705853869,7.666666666666667,156.22666666666666,396.79999999999995,8.88888888888889,3.888888888888889,9.333333333333334,76.6720430107527,20.466719576719576,27.4415770609319,9.536559139784947,23.49848165943751,23.871703108947674,22.568819964456196,16.530381828303206,101.80663807676524,21.90358301804289,19.19479747619785,28.72156837575925,108.26318094831034,0.0,0.0,0.0,176.42568582754598,231.8150787613192,0.4736444633289636,0.5542924109686943,7.702296242033462,97.50836079139519,453.3236094743022,8.658447681393243,3.212708448964598,10.164929209551673,76.73204529565437,20.7927217634815,27.47295276595478,9.165366495666314,24.857142857142858,21.0,3.8571428571428577,18.714285714285715,12.0,6.714285714285715,111.42857142857143,69.3,42.12857142857143,29.857142857142858,21.0,8.857142857142858,24.142857142857142,21.0,3.1428571428571423
2018-10,12.59247311827957,11.788172043010753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.21111111111111114,215.77777777777777,0.6160589407899661,5.444444444444445,115.25555555555555,133.58888888888887,8.0,3.2222222222222223,0.1111111111111111,77.38315412186381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.95823449328082,11.204361171361787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5070837186860568,0.0,0.15515700590194154,224.22488207981263,0.6404379573648685,5.266622497010453,75.72682166367986,120.02061295286582,7.274260830125969,2.713029546001116,0.0007007851844085065,75.58630203175721,25.333333333333332,1.0,24.333333333333332,0.0,0.8222222222222224,0.0,0.5555555555555556,5.333333333333333,5.422222222222222,0.0,0.0,0.0,215.77777777777777,169.2111111111111,0.6160589407899661,0.4543424599278834,11.11111111111111,123.1222222222222,106.19999999999999,7.444444444444445,2.5555555555555554,8.0,78.83396825396825,12.59247311827957,20.466719576719576,9.813703703703704,25.17470582223519,1.0808923003032629,23.871703108947674,0.0,0.6612947534907959,0.0,0.5409692423862703,5.7746988038407405,6.1478325528103674,0.0,0.0,0.0,224.22488207981263,176.42568582754598,0.6404379573648685,0.4736444633289636,10.550829896582409,79.3560216638891,92.84544254976639,6.753272757747261,2.4372425198764702,5.721492350856661,76.51079378907403,12.95823449328082,20.7927217634815,9.16056809151741,1.2857142857142858,0.0,1.2857142857142858,0.0,0.0,0.0,1.0571428571428574,0.0,1.0571428571428574,6.428571428571429,0.0,6.428571428571429,26.142857142857142,21.0,5.142857142857142
2018-11,7.722222222222222,12.286666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.555555555555555,0.2222222222222222,14.52222222222222,180.55555555555554,0.5832623767135311,7.777777777777778,81.98444444444445,42.72222222222222,4.777777777777778,2.2222222222222223,0.0,75.86888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.160049304657695,11.281454246656383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.169715814829513,0.06284433103740852,7.654556538235934,184.29732181854695,0.5959064637266281,7.837210266552138,53.08004878906598,44.18971106097178,4.170750898385388,2.0628443310374087,0.0,74.80776579808078,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.21111111111111114,180.55555555555554,215.77777777777777,0.5832623767135311,0.6160589407899661,5.444444444444445,115.25555555555555,133.58888888888887,8.0,3.2222222222222223,0.1111111111111111,77.38315412186381,7.722222222222222,12.59247311827957,11.788172043010753,1.0889142180936895,0.0,1.0808923003032629,0.0,0.0,0.0,0.0,0.0,0.0,0.5070837186860568,0.0,0.15515700590194154,184.29732181854695,224.22488207981263,0.5959064637266281,0.6404379573648685,5.266622497010453,75.72682166367986,120.02061295286582,7.274260830125969,2.713029546001116,0.0007007851844085065,75.58630203175721,8.160049304657695,12.95823449328082,11.204361171361787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2857142857142858,0.0,1.2857142857142858
